Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,
wa-ku-gal-a 3,ride horse,B-L-2,prefix,g,l,a,6,172.3276725,
wa-ku-gal-a 3,ride horse,B-L-2,prefix,g,l,a,7,174.0880013,
wa-ku-gal-a 3,ride horse,B-L-2,prefix,g,l,a,8,176.2241634,
wa-ku-gal-a 3,ride horse,B-L-2,prefix,g,l,a,9,178.7829437,
wa-ku-gal-a 3,ride horse,B-L-2,prefix,g,l,a,10,182.0294398,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,1,191.3434264,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,2,193.2310005,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,3,195.1185746,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,4,195.7590465,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,5,195.5028818,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,6,194.9072168,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,7,192.5743867,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,8,190.2415566,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,9,186.7017591,
wa-ku-gal-a 3,ride horse,B-L-2,ku-,g,l,u,10,182.749328,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,1,168.6940963,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,2,161.349594,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,3,157.1250592,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,4,155.5236665,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,5,156.3293428,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,6,157.7125471,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,7,159.2789761,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,8,161.5266777,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,9,164.6538021,
wa-ku-gal-a 3,ride horse,B-L-2,stem,g,l,a,10,168.6139819,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,1,176.362469,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,2,180.9661401,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,3,184.0855984,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,4,185.6724998,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,5,186.1552366,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,6,185.9243325,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,7,184.7290843,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,8,182.6115658,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,9,182.2635656,
wa-ku-gal-a 3,ride horse,B-L-2,final vowel,g,l,a,10,180.5079318,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,1,160.3461168,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,2,161.4408338,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,3,162.39872,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,4,163.1764319,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,5,163.6457308,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,6,164.4576808,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,7,166.2056629,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,8,168.5215564,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,9,171.2043987,
wa-ku-gon-a 1,sleep,B-L-2,prefix,g,n,a,10,174.7025537,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,1,183.4085712,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,2,184.6635432,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,3,185.9185153,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,4,186.5271952,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,5,186.1957771,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,6,185.864359,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,7,184.2210247,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,8,182.2794903,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,9,180.7195756,
wa-ku-gon-a 1,sleep,B-L-2,ku-,g,n,u,10,180.4955487,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,1,172.0419645,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,2,168.3657257,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,3,165.2639745,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,4,163.0535253,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,5,162.0254293,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,6,161.6507301,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,7,162.8109684,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,8,164.2410963,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,9,165.8767255,
wa-ku-gon-a 1,sleep,B-L-2,stem,g,n,o,10,168.1755123,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,1,174.3791048,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,2,178.8026136,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,3,181.741749,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,4,183.2295363,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,5,183.9783589,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,6,184.2582465,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,7,183.4230854,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,8,181.4491614,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,9,180.458541,
wa-ku-gon-a 1,sleep,B-L-2,final vowel,g,n,a,10,179.0422184,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,1,172.375639,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,2,173.6683924,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,3,174.9201659,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,4,176.096031,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,5,177.0020879,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,6,177.8582533,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,7,179.9066709,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,8,181.9588419,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,9,184.016588,
wa-ku-gon-a 2,sleep,B-L-2,prefix,g,n,a,10,185.9064382,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,1,188.4975582,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,2,187.8594877,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,3,187.2214173,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,4,186.5833468,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,5,185.9442722,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,6,184.6039927,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,7,183.2637131,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,8,181.9234335,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,9,180.5866009,
wa-ku-gon-a 2,sleep,B-L-2,ku-,g,n,u,10,180.4515508,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,1,172.9092065,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,2,169.1666851,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,3,166.0079116,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,4,163.6884466,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,5,162.4224928,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,6,161.8710662,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,7,162.9340418,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,8,164.5746332,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,9,166.59054,
wa-ku-gon-a 2,sleep,B-L-2,stem,g,n,o,10,169.5654059,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,1,177.5701017,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,2,183.2315527,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,3,187.1140858,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,4,189.1049879,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,5,189.5007664,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,6,189.0591965,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,7,187.6855247,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,8,185.5522688,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,9,184.979689,
wa-ku-gon-a 2,sleep,B-L-2,final vowel,g,n,a,10,183.5365369,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,1,163.4880429,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,2,164.586387,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,3,165.6836959,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,4,166.7799533,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,5,167.5099395,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,6,168.8055235,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,7,170.697106,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,8,172.8875766,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,9,175.2094149,
wa-ku-gon-a 3,sleep,B-L-2,prefix,g,n,a,10,177.668212,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,1,180.2382017,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,2,180.1788386,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,3,180.1194755,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,4,180.0601123,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,5,179.9876201,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,6,179.2370704,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,7,178.4865207,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,8,177.735971,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,9,177.0103578,
wa-ku-gon-a 3,sleep,B-L-2,ku-,g,n,u,10,176.9162003,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,1,171.3387537,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,2,168.0435038,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,3,164.981659,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,4,162.2869768,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,5,160.3101968,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,6,158.8141335,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,7,158.7005331,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,8,159.2480008,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,9,160.3264518,
wa-ku-gon-a 3,sleep,B-L-2,stem,g,n,o,10,162.8811955,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,1,170.591271,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,2,176.0820558,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,3,180.3079803,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,4,182.8787946,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,5,184.1983005,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,6,185.2355104,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,7,185.9760721,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,8,186.4238764,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,9,186.5714567,
wa-ku-gon-a 3,sleep,B-L-2,final vowel,g,n,a,10,186.6486484,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,1,165.7722713,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,2,167.3140204,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,3,168.9699567,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,4,170.7473963,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,5,172.0250577,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,6,174.3069061,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,7,177.8184713,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,8,181.9876119,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,9,186.2770425,
wa-ku-hal-a 1,inherit,B-L-2,prefix,h,l,a,10,190.6714436,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,1,197.4559105,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,2,198.8700824,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,3,200.101165,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,4,199.3498926,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,5,198.1931183,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,6,195.0438575,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,7,191.4074625,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,8,186.3377142,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,9,180.9625369,
wa-ku-hal-a 1,inherit,B-L-2,ku-,h,l,u,10,174.9896918,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,1,159.8032963,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,2,150.360777,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,3,143.1252333,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,4,138.9363505,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,5,137.6789644,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,6,138.3801461,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,7,140.7707414,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,8,145.2691364,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,9,151.3554877,
wa-ku-hal-a 1,inherit,B-L-2,stem,h,l,a,10,158.5340347,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,1,167.8191116,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,2,174.821435,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,3,180.1942304,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,4,183.9626103,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,5,186.1860621,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,6,187.7271859,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,7,188.2377505,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,8,188.3069242,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,9,188.2904244,
wa-ku-hal-a 1,inherit,B-L-2,final vowel,h,l,a,10,187.4057242,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,1,169.5272476,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,2,171.396678,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,3,173.3894718,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,4,175.3811917,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,5,176.9282318,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,6,179.5557757,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,7,182.6408617,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,8,185.921933,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,9,189.3322084,
wa-ku-hal-a 2,inherit,B-L-2,prefix,h,l,a,10,192.8452834,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,1,201.5909099,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,2,204.3019741,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,3,205.3994089,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,4,204.75324,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,5,202.2631328,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,6,197.5871867,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,7,190.6081875,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,8,182.3891334,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,9,173.2612953,
wa-ku-hal-a 2,inherit,B-L-2,ku-,h,l,u,10,164.1074438,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,1,151.7125755,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,2,145.4572668,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,3,140.8432895,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,4,137.8185239,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,5,136.681306,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,6,137.1660558,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,7,138.5281849,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,8,140.6503251,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,9,143.7896021,
wa-ku-hal-a 2,inherit,B-L-2,stem,h,l,a,10,147.6691127,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,1,158.2967953,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,2,166.6843822,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,3,173.6301924,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,4,178.6174887,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,5,182.3608056,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,6,184.8807146,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,7,185.8023185,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,8,185.3080393,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,9,185.3262535,
wa-ku-hal-a 2,inherit,B-L-2,final vowel,h,l,a,10,183.9507609,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,1,170.2046513,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,2,172.1285376,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,3,174.0135769,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,4,175.8134456,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,5,177.630972,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,6,179.4590263,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,7,182.7293402,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,8,186.0117034,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,9,189.0563995,
wa-ku-hal-a 3,inherit,B-L-2,prefix,h,l,a,10,190.5567296,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,1,194.3463277,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,2,194.5372226,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,3,194.7281175,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,4,193.3660872,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,5,191.4891294,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,6,188.6768849,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,7,184.9366908,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,8,180.8415799,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,9,175.6982937,
wa-ku-hal-a 3,inherit,B-L-2,ku-,h,l,u,10,170.5720675,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,1,158.4340194,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,2,150.34479,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,3,144.9280925,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,4,142.2789404,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,5,142.1307946,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,6,143.8021752,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,7,146.5409609,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,8,150.4870136,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,9,155.2265323,
wa-ku-hal-a 3,inherit,B-L-2,stem,h,l,a,10,160.4865983,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,1,169.6301124,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,2,175.9102726,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,3,180.5200972,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,4,183.4071367,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,5,185.0770168,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,6,186.1820704,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,7,186.5774755,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,8,186.1523231,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,9,186.2497317,
wa-ku-hal-a 3,inherit,B-L-2,final vowel,h,l,a,10,185.5324537,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,1,166.5173636,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,2,168.6076197,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,3,170.7371306,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,4,172.8618498,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,5,174.3798574,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,6,177.2403244,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,7,181.0708808,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,8,185.2162313,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,9,189.1405491,
wa-ku-hol-a 1,receive,B-L-2,prefix,h,l,a,10,192.3165179,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,1,196.8961413,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,2,197.4132586,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,3,197.8083868,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,4,196.3600805,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,5,194.6323249,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,6,190.9328489,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,7,186.9334257,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,8,181.6230862,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,9,176.1975462,
wa-ku-hol-a 1,receive,B-L-2,ku-,h,l,u,10,170.4231941,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,1,155.7705044,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,2,150.6252187,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,3,147.4972254,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,4,146.2450952,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,5,146.6295123,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,6,148.3324654,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,7,150.753426,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,8,153.7405552,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,9,157.246194,
wa-ku-hol-a 1,receive,B-L-2,stem,h,l,o,10,160.8980753,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,1,166.9476558,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,2,171.8913875,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,3,175.6655309,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,4,178.5019217,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,5,180.4534278,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,6,182.4661836,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,7,184.430673,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,8,185.8876589,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,9,186.1698925,
wa-ku-hol-a 1,receive,B-L-2,final vowel,h,l,a,10,186.6162992,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,1,174.1745519,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,2,174.8033812,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,3,175.421713,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,4,175.9626631,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,5,176.6648745,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,6,177.8808266,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,7,179.6137715,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,8,182.2723971,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,9,185.3674137,
wa-ku-hol-a 2,receive,B-L-2,prefix,h,l,a,10,188.9393544,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,1,198.5073927,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,2,199.5787607,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,3,200.6501288,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,4,200.4376457,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,5,198.9027563,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,6,197.367867,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,7,193.4598214,
wa-ku-hol-a 2,receive,B-L-2,ku-,h,l,u,8,189.5161417,
