Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,minimal,C1.class,C2.class,C1.class.reg,C2.class.reg
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,4,150.7291156,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,5,150.5694105,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,6,150.3909525,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,7,150.1620608,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,8,149.8763013,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,9,149.41978,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ti-,dy,k,i,10,148.9869981,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,1,147.9155908,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,2,147.8830213,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,3,147.8504518,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,4,149.3941685,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,5,151.2569422,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,6,154.4977681,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,7,158.4485316,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,8,163.7210513,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,9,168.5336638,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ngu-,dy,k,u,10,169.9751175,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,1,185.7699584,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,2,192.2863176,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,3,198.6383415,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,4,202.212292,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,5,204.7537309,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,6,204.5990679,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,7,202.6089237,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,8,198.5807971,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,9,192.6332146,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),ci-,dy,k,i,10,187.8777775,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,1,171.7337521,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,2,164.0945251,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,3,157.2953843,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,4,152.0261479,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,5,148.3725201,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,6,146.2168993,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,7,145.69667,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,8,145.6939758,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,9,146.0266901,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),stem,dy,k,a,10,146.3434528,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,1,147.9303502,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,2,148.904558,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,3,149.5050611,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,4,149.6981224,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,5,149.2602913,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,6,148.6605976,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,7,147.9968057,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,8,147.6694626,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,9,147.4678097,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-dyak-a,trample,B-L-2 (block),FV,dy,k,a,10,146.9219856,no minimal pair,voiced obstruent with glide,voiceless obstruents,voiced obstruent with glide,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,1,150.578792,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,2,150.6357599,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,3,150.6927278,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,4,150.2269022,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,5,149.6701008,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,6,149.2800555,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,7,148.968071,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,8,148.3744524,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,9,147.5018303,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ti-,g,n,i,10,146.8777931,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,1,144.5980641,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,2,143.6388006,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,3,142.6813431,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,4,142.3210162,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,5,142.1908222,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,6,143.8617775,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,7,146.0430838,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,8,149.8133736,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,9,154.3685401,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ngu-,g,n,u,10,160.5368008,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,1,183.1011821,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,2,188.6456553,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,3,194.1901284,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,4,197.7390566,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,5,199.6185263,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,6,201.1675804,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,7,199.3414705,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,8,197.5153607,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,9,193.4010544,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),ci-,g,n,i,10,187.9873287,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,1,166.5490906,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,2,157.4686484,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,3,150.4257548,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,4,145.3585147,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,5,142.4862071,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,6,141.7888839,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,7,141.0843594,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,8,140.194441,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,9,139.2231022,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),stem,g,n,o,10,138.2213465,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,1,136.6157782,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,2,135.5201546,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,3,134.8108479,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,4,134.54176,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,5,134.620606,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,6,134.8794931,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,7,135.1639629,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,8,135.3285692,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,9,135.4061245,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gon-a,sleep,B-L-2 (block),FV,g,n,a,10,135.5421507,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,1,159.1116053,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,2,158.5273248,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,3,157.9417933,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,4,157.0936983,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,5,156.221872,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,6,155.558129,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,7,154.9070126,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,8,153.746784,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,9,152.4975201,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ti-,gw,l,i,10,151.8156939,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,1,149.2604824,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,2,148.5203969,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,3,147.7803115,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,4,148.9032165,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,5,150.3293857,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,6,153.3501924,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,7,156.9643461,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,8,161.8739652,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,9,167.650258,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ngu-,gw,l,u,10,170.9492787,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,1,187.7933283,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,2,194.6074593,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,3,201.0295314,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,4,205.0780155,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,5,207.4340894,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,6,207.4241347,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,7,204.7131355,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,8,200.3647042,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,9,194.3302479,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),ci-,gw,l,i,10,189.5068149,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,1,174.1069261,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,2,168.7459493,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,3,163.4346046,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,4,159.6752003,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,5,156.148936,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,6,153.9290378,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,7,152.0968362,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,8,151.2727631,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,9,150.7259113,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),stem,gw,l,i,10,150.2824031,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,1,148.8356912,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,2,147.5373848,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,3,146.5416116,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,4,145.9654083,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,5,145.6587404,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,6,145.2998289,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,7,144.505266,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,8,143.393493,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,9,143.0049758,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-gwil-a,work,B-L-2 (block),FV,gw,l,a,10,141.8291062,no minimal pair,voiced obstruent with glide,sonorants,voiced obstruent with glide,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,1,153.8782154,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,2,153.6576466,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,3,153.4370778,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,4,152.7862967,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,5,152.1278615,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,6,151.7007997,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,7,151.2896742,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,8,150.5585447,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,9,149.8247848,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ti-,h,l,i,10,149.5853586,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,1,147.4824821,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,2,146.5127228,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,3,145.6662578,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,4,145.0011581,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,5,144.9139088,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,6,145.6993325,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,7,148.6576679,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,8,153.1203928,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,9,159.2853021,no minimal pair,aspirates,sonorants,aspirates,non-blocker
ti-ngu-ci-hal-a,inherit,B-L-2 (block),ngu-,h,l,u,10,165.6373548,no minimal pair,aspirates,sonorants,aspirates,non-blocker
